電池編號,V:測試電壓值 ,I:漏電流值,OM:絕緣電阻值,PF:結果判定
Q318T1A2-043,248.535,0,265102000,128
Q318T1A2-044,248.943,0,492527000,128
Q318T1A2-044,248.128,0,288500000,128
Q318T1A2-045,248.535,0,423426000,128
Q318T1A2-045,248.128,0,403135000,128
Q318T1A2-046,248.535,0,259461000,128
Q318T1A2-046,248.535,0,183655000,128
Q318T1A2-047,248.535,0,329586000,128
Q318T1A2-048,248.535,0,304867000,128
Q318T1A2-049,248.535,0,301848000,128
Q318T1A2-050,248.535,0,329586000,128
Q318T1A2-051,248.535,0,248871000,128
Q318T1A2-052,248.535,0,280983000,128
Q318T1A2-053,248.128,0,304367000,128
Q318T1A2-054,248.535,0,458447000,128
Q318T1A2-055,248.535,0,435524000,128
Q318T1A2-056,248.535,0,455025000,128
Q318T1A2-057,248.535,0,259461000,128
Q318T1A2-058,248.943,0,391496000,128
Q318T1A2-058,248.943,0,212799000,128
Q318T1A2-058,249.35,0,299869000,128
Q318T1A2-059,248.943,0,190260000,128
Q318T1A2-059,248.943,0,249279000,128
Q318T1A2-060,248.535,0,378717000,128
Q318T1A2-062,247.721,0,250097000,128
Q318T1A2-063,248.535,0,275898000,128
Q318T1A2-063,249.35,0,281905000,128
Q318T1A2-063,249.35,0,273095000,128
Q318T1A2-064,248.943,0,201562000,128
Q318T1A2-065,248.535,0,329586000,128
Q318T1A2-066,248.535,0,266259000,128
Q318T1A2-067,248.535,0,306399000,128
Q318T1A2-068,248.535,0,249891000,128
Q318T1A2-100,248.943,0,225363000,128
Q318T1A2-100,248.128,0,215863000,128
Q318T1B1-001,249.35,0,1609830000,128
Q318T1B1-002,249.35,0,313709000,128
Q318T1B1-003,249.35,0,1609830000,128
Q318T1B1-004,248.943,0,1388030000,128
Q318T1B1-005,249.35,0,1422640000,128
Q318T1B1-006,248.128,0,1601930000,128
Q318T1B1-008,-1,-1,-1,98
Q318T1B1-008,249.35,0,284527000,128
Q318T1B1-009,249.35,0,1568550000,128
Q318T1B1-010,249.35,0,1699260000,66
Q318T1B1-010,249.35,0,1609830000,128
Q318T1B1-011,248.943,0,1489600000,128
Q318T1B1-012,249.35,0,1176410000,128
Q318T1B1-013,249.35,0,1568550000,128
Q318T1B1-014,249.35,0,1529330000,128
Q318T1B1-015,249.35,0,1568550000,128
Q318T1B1-016,248.943,0,1696480000,128
Q318T1B1-017,248.128,0,1484720000,128
Q318T1B1-019,249.35,0,1529330000,128
Q318T1B1-020,249.35,0,1492030000,128
Q318T1B1-021,248.943,0,272649000,66
Q318T1B1-021,-1,-1,-1,98
Q318T1B1-021,249.35,0,1154210000,128
Q318T1B1-022,249.35,0,815644000,128
Q318T1B1-023,249.35,0,216927000,128
Q318T1B1-024,250.573,0,335919000,128
Q318T1B1-025,-1,-1,-1,98
Q318T1B1-025,249.35,0,1529330000,128
Q318T1B1-026,249.35,0,1492030000,128
Q318T1B1-027,248.943,0,254472000,128
Q318T1B1-028,249.35,0,212407000,66
Q318T1B1-028,249.35,0,1422640000,128
Q318T1B1-029,249.35,0,207367000,128
Q318T1B1-030,248.535,0,1604560000,128
Q318T1B1-031,248.943,0,1565980000,128
Q318T1B1-032,105.933,-1,-1,72
Q318T1B1-032,249.35,0,1529330000,128
Q318T1B1-033,249.35,0,1492030000,128
Q318T1B1-034,249.35,0,1492030000,128
Q318T1B1-035,249.35,0,1092380000,128
Q318T1B1-036,248.943,0,1565980000,128
Q318T1B1-037,249.35,0,237106000,128
Q318T1B1-038,249.35,0,1492030000,128
Q318T1B1-039,249.35,0,1199480000,66
Q318T1B1-039,249.35,0,1176410000,128
Q318T1B1-040,249.35,0,1568550000,128
Q318T1B1-041,-1,-1,-1,98
Q318T1B1-041,249.35,0,1492030000,128
Q318T1B1-042,248.943,0,267866000,128
Q318T1B1-043,249.35,0,1568550000,128
Q318T1B1-044,248.943,0,1489600000,128
Q318T1B1-045,248.943,0,1035140000,128
Q318T1B1-046,248.943,0,1526840000,128
Q318T1B1-047,248.943,0,1489600000,128
Q318T1B1-047,248.943,0,1090600000,128
Q318T1B1-048,249.35,0,1529330000,128
Q318T1B1-049,248.943,0,1565980000,128
Q318T1B1-050,249.35,0,304345000,128
Q318T1B1-051,249.35,0,1492030000,128
Q318T1B1-052,248.943,0,1246400000,128
Q318T1B1-053,249.35,0,1492030000,128
Q318T1B1-054,249.35,0,405121000,128
Q318T1B1-055,249.35,0,1492030000,128
Q318T1B1-056,249.35,0,1568550000,128
Q318T1B1-057,249.35,0,1529330000,128
Q318T1B1-058,249.35,0,284527000,128
Q318T1B1-059,248.943,0,343109000,128
Q318T1B1-060,249.35,0,1274450000,128
Q318T1B1-061,248.535,0,1563420000,128
Q318T1B1-062,249.35,0,1422640000,128
Q318T1B1-063,249.35,0,1492030000,128
Q318T1B1-064,249.35,0,269486000,66
Q318T1B1-064,249.758,0,208412000,128
Q318T1B1-065,249.35,0,1529330000,128
Q318T1B1-066,249.35,0,1699260000,128
Q318T1B1-067,248.943,0,269046000,66
Q318T1B1-067,249.35,0,1492030000,128
Q318T1B1-067,-1,-1,-1,98
Q318T1B1-067,249.35,0,339852000,128
Q318T1B1-068,248.943,0,1489600000,128
Q318T1B1-069,249.35,0,1154210000,66
Q318T1B1-069,249.35,0,1329860000,128
Q318T1B1-070,248.943,0,1489600000,128
Q318T1B1-071,249.35,0,312109000,66
Q318T1B1-071,249.35,0,330666000,128
Q318T1B1-072,249.35,0,1492030000,128
Q318T1B1-073,249.35,0,427785000,128
Q318T1B1-074,249.35,0,1492030000,128
Q318T1B1-075,249.35,0,1799220000,128
Q318T1B1-076,249.35,0,1456510000,128
Q318T1B1-077,248.943,0,1489600000,128
Q318T1B1-077,248.943,0,848241000,128
Q318T1B1-078,248.943,0,1650630000,128
Q318T1B1-079,249.35,0,1568550000,128
Q318T1B1-241,248.943,0,1565980000,128
Q318T1B2-001,248.943,0,1526840000,128
Q318T1B2-002,248.943,0,1489600000,128
Q318T1B2-003,249.35,0,1492030000,128
Q318T1B2-004,248.943,0,1526840000,66
Q318T1B2-004,249.35,0,1529330000,128
Q318T1B2-005,248.943,0,1565980000,128
Q318T1B2-006,248.943,0,1526840000,128
Q318T1B2-007,248.943,0,1489600000,128
Q318T1B2-008,248.128,0,1242320000,128
Q318T1B2-009,249.35,0,1699260000,128
Q318T1B2-010,248.535,0,1487160000,128
Q318T1B2-011,248.535,0,192345000,66
Q318T1B2-011,248.943,0,251331000,128
Q318T1B2-012,248.128,0,1484720000,128
Q318T1B2-013,248.943,0,257693000,66
Q318T1B2-013,249.35,0,291301000,66
Q318T1B2-013,249.35,0,1568550000,128
Q318T1B2-014,248.535,0,1563420000,128
Q318T1B2-015,249.35,0,1492030000,128
Q318T1B2-016,249.35,0,1492030000,128
Q318T1B2-017,248.943,0,1526840000,128
Q318T1B2-018,248.943,0,293622000,66
Q318T1B2-018,249.35,0,238958000,66
Q318T1B2-018,249.35,0,271881000,128
Q318T1B2-019,250.573,0,1536830000,128
Q318T1B2-020,249.35,0,183704000,66
Q318T1B2-020,249.35,0,402456000,128
Q318T1B2-020,248.943,0,1565980000,128
Q318T1B2-021,-1,-1,-1,98
Q318T1B2-021,249.35,0,370747000,66
Q318T1B2-021,249.35,0,254889000,66
Q318T1B2-021,249.35,0,1529330000,66
Q318T1B2-021,249.35,0,1799220000,128
Q318T1B2-022,249.35,0,377613000,128
Q318T1B2-023,248.943,0,1565980000,128
Q318T1B2-024,248.943,0,1650630000,128
Q318T1B2-025,247.721,0,271310000,128
Q318T1B2-026,248.943,0,266696000,128
Q318T1B2-027,249.35,0,1529330000,128
Q318T1B2-027,248.943,0,1489600000,128
Q318T1B2-027,249.35,0,1492030000,128
Q318T1B2-028,248.943,0,220481000,66
Q318T1B2-028,249.35,0,1492030000,66
Q318T1B2-028,249.35,0,1492030000,128
Q318T1B2-029,249.35,0,1492030000,128
Q318T1B2-031,248.943,0,1489600000,128
Q318T1B2-032,249.35,0,1492030000,128
Q318T1B2-033,248.943,0,1526840000,128
Q318T1B2-034,248.943,0,216572000,66
Q318T1B2-034,249.35,0,1529330000,128
Q318T1B2-035,248.535,0,1487160000,128
Q318T1B2-036,229.386,-1,-1,72
Q318T1B2-036,249.35,0,1492030000,128
Q318T1B2-037,249.35,0,243718000,66
Q318T1B2-037,249.35,0,1492030000,128
Q318T1B2-038,248.943,0,254472000,66
Q318T1B2-038,249.35,0,62870800,66
Q318T1B2-038,248.943,0,308451000,66
Q318T1B2-038,249.35,0,1492030000,128
Q318T1B2-039,249.35,0,1568550000,128
Q318T1B2-040,248.943,0,1526840000,128
Q318T1B2-041,248.535,0,1487160000,66
Q318T1B2-041,249.758,0,1571110000,128
Q318T1B2-042,249.35,0,1529330000,128
Q318T1B2-043,248.943,0,1565980000,128
Q318T1B2-043,248.943,0,1489600000,128
Q318T1B2-044,248.943,0,275105000,128
Q318T1B2-045,249.35,0,1568550000,128
Q318T1B2-046,248.943,0,1489600000,128
Q318T1B2-047,248.943,0,1489600000,128
Q318T1B2-048,248.943,0,293622000,128
Q318T1B2-049,248.943,0,1489600000,128
Q318T1B2-050,248.943,0,1489600000,128
Q318T1B2-051,250.573,0,1576240000,128
Q318T1B2-052,249.35,0,1492030000,128
Q318T1B2-053,248.943,0,1565980000,128
Q318T1B2-054,248.943,0,1526840000,128
Q318T1B2-055,250.573,0,1661440000,128
Q318T1B2-056,248.943,0,1489600000,128
Q318T1B2-057,249.35,0,1492030000,66
Q318T1B2-057,249.35,0,1492030000,128
Q318T1B2-058,247.721,0,1519340000,128
Q318T1B2-059,249.35,0,175785000,128
Q318T1B2-060,246.906,0,206032000,66
Q318T1B2-060,249.35,0,1492030000,128
Q318T1B2-061,248.943,0,326595000,128
Q318T1B2-062,248.535,0,1487160000,128
Q318T1B2-063,248.943,0,1388030000,128
Q318T1B2-064,249.35,0,1492030000,128
Q318T1B2-065,248.943,0,1607190000,128
Q318T1B2-066,248.943,0,172524000,128
Q318T1B2-067,248.943,0,1489600000,128
Q318T1B2-068,248.128,0,1484720000,128
Q318T1B2-069,248.943,0,1489600000,128
Q318T1B2-070,249.35,0,181523000,66
Q318T1B2-070,249.35,0,279330000,66
Q318T1B2-070,248.943,0,137863000,128
Q318T1B2-071,-1,-1,-1,98
Q318T1B2-071,249.35,0,1568550000,128
Q318T1B2-072,248.943,0,284062000,128
Q318T1B2-073,249.35,0,1568550000,128
Q318T1B2-074,248.943,0,276350000,66
Q318T1B2-074,249.35,0,1529330000,128
Q318T1B2-075,248.943,0,1526840000,128
Q318T1B2-076,249.35,0,180452000,66
Q318T1B2-076,213.903,-1,-1,74
Q318T1B2-076,249.35,0,1492030000,128
Q318T1B2-077,248.943,0,1489600000,128
Q318T1B2-078,248.535,0,1487160000,128
Q318T1C1-002,248.943,0,209155000,128
Q318T1C1-003,248.943,0,275105000,128
Q318T1C1-004,248.943,0,459198000,128
Q318T1C1-005,248.943,0,449069000,128
Q318T1C1-006,248.535,0,414785000,128
Q318T1C1-007,250.573,0,455357000,128
Q318T1C1-008,250.573,0,337765000,128
Q318T1C1-009,248.943,0,379338000,128
Q318T1C1-010,249.35,0,250710000,128
Q318T1C1-011,248.943,0,256611000,128
Q318T1C1-012,248.943,0,330126000,128
Q318T1C1-013,248.943,0,216572000,128
Q318T1C1-015,248.943,0,276350000,128
Q318T1C1-016,248.943,0,250301000,128
Q318T1C1-017,248.943,0,407156000,128
Q318T1C1-018,248.943,0,357154000,128
Q318T1C1-019,249.35,0,279330000,128
Q318T1C1-020,248.535,0,315924000,128
Q318T1C1-021,248.943,0,396580000,128
Q318T1C1-022,248.535,0,315924000,128
Q318T1C1-023,248.943,0,266696000,128
Q318T1C1-025,248.943,0,370141000,128
Q318T1C1-026,248.943,0,326595000,128
Q318T1C1-027,248.943,0,263247000,128
Q318T1C1-028,248.943,0,326595000,128
Q318T1C1-029,248.943,0,237639000,128
Q318T1C1-030,248.943,0,276350000,128
Q318T1C1-031,248.943,0,355078000,128
Q318T1C1-033,248.535,0,465446000,128
Q318T1C1-034,248.535,0,253002000,128
Q318T1C1-035,248.943,0,248266000,128
Q318T1C1-036,248.943,0,459198000,128
Q318T1C1-037,248.943,0,248266000,128
Q318T1C1-037,248.535,0,322610000,128
Q318T1C1-038,248.943,0,299379000,128
Q318T1C1-039,248.943,0,357154000,128
Q318T1C1-040,248.943,0,292217000,128
Q318T1C1-041,248.943,0,357154000,128
Q318T1C1-042,248.943,0,306901000,128
Q318T1C1-043,248.943,0,264387000,128
Q318T1C1-044,248.943,0,374683000,128
Q318T1C1-045,248.943,0,270236000,128
Q318T1C1-046,248.943,0,314811000,128
Q318T1C1-047,248.943,0,303847000,128
Q318T1C1-048,248.943,0,326595000,128
Q318T1C1-049,248.943,0,293622000,128
Q318T1C1-050,248.943,0,409888000,128
Q318T1C1-051,248.943,0,480892000,128
Q318T1C1-052,248.128,0,272975000,128
Q318T1C1-053,248.943,0,205634000,128
Q318T1C1-054,249.35,0,269486000,128
Q318T1C1-055,248.943,0,370141000,128
Q318T1C1-056,248.943,0,409888000,128
Q318T1C1-057,249.35,0,402456000,128
Q318T1C1-058,248.943,0,372398000,128
Q318T1C1-059,248.943,0,290825000,128
Q318T1C1-060,248.943,0,418311000,128
Q318T1C1-061,248.943,0,275105000,128
Q318T1C1-062,248.943,0,228739000,128
Q318T1C1-063,248.943,0,295040000,128
Q318T1C1-064,248.943,0,350996000,128
Q318T1C1-065,249.35,0,218476000,128
Q318T1C1-066,247.313,0,293109000,128
Q318T1C1-067,248.943,0,825315000,128
Q318T1C1-068,248.943,0,374683000,128
Q318T1C1-070,248.943,0,331920000,128
Q318T1C1-071,248.943,0,663841000,128
Q318T1C1-072,248.943,0,222085000,128
Q318T1C1-073,248.943,0,376996000,128
Q318T1C1-074,248.943,0,384109000,128
Q318T1C1-075,248.943,0,252369000,128
Q318T1C1-076,248.943,0,306901000,128
Q318T1C1-241,248.943,0,227886000,128
Q318T1C2-001,249.35,0,216160000,128
Q318T1C2-002,249.35,0,328889000,128
Q318T1C2-003,249.35,0,1609830000,128
Q318T1C2-004,248.943,0,284062000,128
Q318T1C2-004,248.943,0,220481000,128
Q318T1C2-005,219.607,-1,-1,72
Q318T1C2-005,249.35,0,1529330000,128
Q318T1C2-006,249.35,0,336117000,128
Q318T1C2-007,248.943,0,484709000,128
Q318T1C2-008,249.35,0,337974000,128
Q318T1C2-009,249.35,0,305867000,128
Q318T1C2-010,-1,-1,-1,98
Q318T1C2-010,248.943,0,1607190000,128
Q318T1C2-011,249.35,0,189391000,128
Q318T1C2-012,249.35,0,232598000,128
Q318T1C2-013,248.943,0,248266000,128
Q318T1C2-014,249.35,0,1747810000,128
Q318T1C2-015,248.943,0,1526840000,128
Q318T1C2-016,248.943,0,281444000,128
Q318T1C2-017,248.943,0,142031000,66
Q318T1C2-017,249.35,0,1609830000,128
Q318T1C2-018,249.35,0,261424000,128
Q318T1C2-019,248.943,0,396580000,128
Q318T1C2-020,249.35,0,1529330000,128
Q318T1C2-021,249.35,0,269486000,128
Q318T1C2-022,248.943,0,300854000,128
Q318T1C2-023,249.35,0,343670000,128
Q318T1C2-024,249.35,0,238958000,128
Q318T1C2-025,249.35,0,349562000,128
Q318T1C2-026,249.35,0,321965000,128
Q318T1C2-027,248.943,0,389002000,128
Q318T1C2-028,249.35,0,1568550000,128
Q318T1C2-029,249.35,0,264819000,128
Q318T1C2-030,249.35,0,339852000,66
Q318T1C2-030,-1,-1,-1,98
Q318T1C2-030,248.943,0,1489600000,128
Q318T1C2-031,248.943,0,1489600000,128
Q318T1C2-032,248.943,0,1607190000,128
Q318T1C2-033,248.943,0,117653000,128
Q318T1C2-034,248.943,0,1526840000,128
Q318T1C2-035,248.943,0,436238000,128
Q318T1C2-036,248.943,0,381708000,66
Q318T1C2-036,248.943,0,1607190000,128
Q318T1C2-037,248.943,0,372398000,128
Q318T1C2-038,250.573,0,334093000,66
Q318T1C2-038,248.535,0,2536910000,128
Q318T1C2-039,249.35,0,416145000,128
Q318T1C2-040,248.943,0,394022000,128
Q318T1C2-041,249.35,0,1529330000,128
Q318T1C2-042,248.943,0,258785000,128
Q318T1C2-042,248.943,0,324858000,128
Q318T1C2-043,249.35,0,373008000,128
Q318T1C2-044,249.35,0,1492030000,128
Q318T1C2-045,248.943,0,1565980000,128
Q318T1C2-046,248.943,0,1489600000,128
Q318T1C2-047,249.35,0,1492030000,128
Q318T1C2-048,249.35,0,1609830000,128
Q318T1C2-049,248.943,0,1489600000,128
Q318T1C2-050,-1,-1,-1,98
Q318T1C2-050,249.35,0,1529330000,128
Q318T1C2-051,249.35,0,345612000,128
Q318T1C2-051,249.35,0,233486000,128
Q318T1C2-052,249.35,0,251742000,128
Q318T1C2-053,249.35,0,199913000,128
Q318T1C2-054,248.128,0,226295000,128
Q318T1C2-055,249.35,0,241792000,128
Q318T1C2-056,248.943,0,1526840000,128
Q318T1C2-058,249.35,0,253831000,128
Q318T1C2-059,249.35,0,267132000,128
Q318T1C2-060,248.128,0,347848000,128
Q318T1C2-061,248.943,0,1489600000,128
Q318T1C2-062,249.35,0,355659000,128
Q318T1C2-063,249.35,0,267132000,128
Q318T1C2-064,249.35,0,485502000,128
Q318T1C2-064,248.943,0,297919000,128
Q318T1C2-066,249.35,0,339852000,128
Q318T1C2-067,-1,-1,-1,98
Q318T1C2-067,248.943,0,1607190000,128
Q318T1C2-068,249.35,0,1529330000,128
Q318T1C2-069,249.35,0,1492030000,128
Q318T1C2-070,249.35,0,1653330000,128
Q318T1C2-071,250.573,0,201551000,128
Q318T1C2-072,248.943,0,215047000,128
Q318T1C2-073,249.35,0,343670000,128
Q318T1C2-074,249.35,0,182063000,128
Q318T1C2-075,248.943,0,228739000,128
Q318T1C2-076,249.35,0,392137000,128
Q318T1C2-077,248.943,0,1650630000,128
Q318T1C2-078,248.535,0,255119000,66
Q318T1C2-078,248.943,0,1526840000,66
Q318T1C2-078,-1,-1,-1,98
Q318T1C2-078,247.721,0,1482280000,128
Q318T1D1-001,249.35,0,474212000,128
Q318T1D1-002,249.35,0,1568550000,128
Q318T1D1-003,248.943,0,374683000,66
Q318T1D1-003,249.35,0,273095000,66
Q318T1D1-003,249.35,0,389639000,128
Q318T1D1-004,248.943,0,198936000,66
Q318T1D1-004,249.35,0,446520000,66
Q318T1D1-004,249.35,0,531942000,128
Q318T1D1-005,249.35,0,1609830000,66
Q318T1D1-005,249.35,0,251742000,128
Q318T1D1-006,249.35,0,368514000,128
Q318T1D1-007,-1,-1,-1,98
Q318T1D1-007,249.35,0,1492030000,128
Q318T1D1-008,249.35,0,1568550000,128
Q318T1D1-009,249.35,0,17408400,66
Q318T1D1-009,248.943,0,224534000,128
Q318T1D1-011,-1,-1,-1,98
Q318T1D1-011,249.35,0,1568550000,128
Q318T1D1-012,249.35,0,1609830000,128
Q318T1D1-013,249.35,0,353603000,128
Q318T1D1-014,-1,-1,-1,98
Q318T1D1-014,249.35,0,536608000,66
Q318T1D1-014,249.35,0,1492030000,128
Q318T1D1-015,249.35,0,546190000,128
Q318T1D1-016,249.35,0,280611000,128
Q318T1D1-017,249.35,0,279330000,128
Q318T1D1-018,248.943,0,288082000,66
Q318T1D1-018,249.35,0,1529330000,66
Q318T1D1-018,249.35,0,1492030000,128
Q318T1D1-019,249.35,0,1568550000,128
Q318T1D1-020,248.943,0,1526840000,128
Q318T1D1-021,-1,-1,-1,98
Q318T1D1-021,249.35,0,1529330000,128
Q318T1D1-022,248.943,0,1526840000,128
Q318T1D1-023,249.35,0,1699260000,128
Q318T1D1-024,249.35,0,1568550000,128
Q318T1D1-025,249.35,0,1609830000,128
Q318T1D1-027,248.943,0,357154000,128
Q318T1D1-028,249.35,0,292695000,128
Q318T1D1-029,-1,-1,-1,98
Q318T1D1-029,249.35,0,304345000,128
Q318T1D1-030,249.35,0,1492030000,128
Q318T1D1-031,249.35,0,332464000,66
Q318T1D1-031,249.35,0,1492030000,128
Q318T1D1-032,249.35,0,1529330000,128
Q318T1D1-033,249.35,0,1568550000,128
Q318T1D1-034,249.35,0,279330000,128
Q318T1D1-035,249.35,0,269486000,128
Q318T1D1-036,248.943,0,1744950000,128
Q318T1D1-037,248.943,0,260997000,128
Q318T1D1-038,-1,-1,-1,98
Q318T1D1-038,249.35,0,285857000,128
Q318T1D1-039,-1,-1,-1,98
Q318T1D1-039,249.35,0,407822000,128
Q318T1D1-040,249.35,0,236190000,66
Q318T1D1-040,249.35,0,351571000,66
Q318T1D1-040,249.35,0,357739000,66
Q318T1D1-040,249.35,0,245676000,128
Q318T1D1-041,248.943,0,1489600000,128
Q318T1D1-042,248.943,0,313197000,128
Q318T1D1-043,-1,-1,-1,98
Q318T1D1-043,249.35,0,407822000,128
Q318T1D1-044,249.35,0,61979000,128
Q318T1D1-045,249.35,0,310524000,66
Q318T1D1-045,249.35,0,433853000,66
Q318T1D1-045,249.35,0,522849000,128
Q318T1D1-046,248.943,0,1489600000,128
Q318T1D1-047,248.943,0,251331000,66
Q318T1D1-047,249.35,0,509778000,128
Q318T1D1-048,249.35,0,1609830000,128
Q318T1D1-049,249.35,0,1529330000,128
Q318T1D1-050,249.35,0,1568550000,66
Q318T1D1-050,249.35,0,1492030000,128
Q318T1D1-051,-1,-1,-1,98
Q318T1D1-051,249.35,0,359843000,128
Q318T1D1-051,248.943,0,1650630000,128
Q318T1D1-052,249.35,0,284527000,66
Q318T1D1-052,249.35,0,394666000,66
Q318T1D1-052,249.35,0,337974000,128
Q318T1D1-053,248.943,0,418311000,128
Q318T1D1-055,249.35,0,1492030000,128
Q318T1D1-056,249.35,0,1699260000,128
Q318T1D1-057,249.35,0,39264000,66
Q318T1D1-057,249.35,0,463434000,66
Q318T1D1-057,249.35,0,1529330000,128
Q318T1D1-058,249.35,0,1492030000,128
Q318T1D1-059,249.35,0,416145000,128
Q318T1D1-060,249.35,0,263678000,128
Q318T1D1-061,249.35,0,1653330000,66
Q318T1D1-061,249.35,0,1529330000,66
Q318T1D1-061,249.35,0,1529330000,128
Q318T1D1-062,249.35,0,410559000,128
Q318T1D1-063,248.943,0,1607190000,128
Q318T1D1-064,249.35,0,527356000,128
Q318T1D1-065,248.943,0,330126000,66
Q318T1D1-065,249.35,0,672234000,128
Q318T1D1-066,249.35,0,1492030000,128
Q318T1D1-067,249.35,0,577107000,66
Q318T1D1-067,249.758,0,1571110000,128
Q318T1D1-068,249.35,0,1492030000,128
Q318T1D1-069,249.35,0,1529330000,128
Q318T1D1-070,249.35,0,405121000,66
Q318T1D1-070,249.35,0,337974000,128
Q318T1D1-071,249.35,0,427785000,66
Q318T1D1-071,249.35,0,1609830000,128
Q318T1D1-072,249.35,0,260312000,128
Q318T1D1-073,248.943,0,1489600000,128
Q318T1D1-074,249.35,0,1529330000,128
Q318T1D1-075,-1,-1,-1,98
Q318T1D1-075,249.35,0,1492030000,128
Q318T1D1-076,248.535,0,1563420000,128
Q318T1D1-078,249.35,0,1492030000,128
Q318T1D1-079,248.943,0,1489600000,128
Q318T1D1-079,248.943,0,389002000,128
Q318T1D1-080,248.943,0,1565980000,128
Q318T1D2-001,249.35,0,1529330000,128
Q318T1D2-002,250.573,0,1463650000,128
Q318T1D2-003,249.35,0,1492030000,128
Q318T1D2-004,248.943,0,401798000,128
Q318T1D2-005,249.35,0,1853740000,128
Q318T1D2-006,-1,-1,-1,98
Q318T1D2-006,249.35,0,1653330000,66
Q318T1D2-006,249.35,0,332464000,66
Q318T1D2-006,249.35,0,1492030000,128
Q318T1D2-007,249.35,0,1492030000,128
Q318T1D2-008,249.35,0,1492030000,128
Q318T1D2-009,248.943,0,159045000,66
Q318T1D2-009,249.35,0,258115000,66
Q318T1D2-009,249.35,0,1853740000,66
Q318T1D2-009,249.35,0,1492030000,128
Q318T1D2-010,248.943,0,1565980000,128
Q318T1D2-011,249.35,0,1492030000,66
Q318T1D2-011,249.35,0,421885000,66
Q318T1D2-011,249.35,0,341750000,128
Q318T1D2-012,249.35,0,1529330000,128
Q318T1D2-013,249.35,0,440096000,128
Q318T1D2-014,248.943,0,1744950000,128
Q318T1D2-015,249.35,0,1747810000,128
Q318T1D2-016,249.35,0,188806000,128
Q318T1D2-017,-1,-1,-1,98
Q318T1D2-017,249.35,0,1747810000,128
Q318T1D2-019,249.35,0,1747810000,128
Q318T1D2-020,249.35,0,1492030000,128
Q318T1D2-021,249.35,0,1492030000,128
Q318T1D2-022,249.35,0,1492030000,128
Q318T1D2-022,248.943,0,1650630000,128
Q318T1D2-024,249.35,0,1653330000,128
Q318T1D2-025,249.35,0,294102000,128
Q318T1D2-026,248.943,0,359255000,66
Q318T1D2-026,249.35,0,518418000,128
Q318T1D2-027,248.943,0,1650630000,128
Q318T1D2-028,249.35,0,466972000,128
Q318T1D2-029,-1,-1,-1,98
Q318T1D2-029,249.35,0,220842000,128
Q318T1D2-030,249.35,0,1529330000,128
Q318T1D2-031,249.35,0,310524000,66
Q318T1D2-031,249.35,0,1492030000,128
Q318T1D2-032,249.35,0,1529330000,128
Q318T1D2-033,248.943,0,1489600000,128
Q318T1D2-034,249.35,0,1492030000,128
Q318T1D2-035,249.35,0,382333000,128
Q318T1D2-036,249.35,0,1492030000,128
Q318T1D2-037,248.943,0,1607190000,128
Q318T1D2-038,249.35,0,1492030000,128
Q318T1D2-039,249.35,0,1492030000,128
Q318T1D2-040,249.35,0,287199000,66
Q318T1D2-040,249.35,0,285857000,66
Q318T1D2-040,249.35,0,1492030000,128
Q318T1D2-041,248.943,0,1607190000,66
Q318T1D2-041,249.35,0,1492030000,128
Q318T1D2-042,248.943,0,1607190000,128
Q318T1D2-043,248.943,0,50936900,66
Q318T1D2-043,249.35,0,1529330000,128
Q318T1D2-044,249.35,0,1223470000,128
Q318T1D2-045,249.35,0,1609830000,128
Q318T1D2-046,249.35,0,1529330000,128
Q318T1D2-047,248.943,0,1565980000,128
Q318T1D2-048,249.35,0,1492030000,66
Q318T1D2-048,249.35,0,230843000,66
Q318T1D2-048,249.35,0,281905000,128
Q318T1D2-049,248.535,0,182555000,66
Q318T1D2-049,249.35,0,325390000,128
Q318T1D2-050,248.943,0,1526840000,128
Q318T1D2-051,248.943,0,1489600000,128
Q318T1D2-053,249.35,0,1132840000,128
Q318T1D2-054,249.35,0,1568550000,128
Q318T1D2-056,248.535,0,1563420000,128
Q318T1D2-057,248.943,0,1489600000,128
Q318T1D2-058,248.943,0,300854000,66
Q318T1D2-058,249.35,0,292695000,66
Q318T1D2-058,249.35,0,285857000,128
Q318T1D2-060,249.35,0,1529330000,128
Q318T1D2-061,-1,-1,-1,98
Q318T1D2-061,-1,-1,-1,98
Q318T1D2-061,249.35,0,112039000,128
Q318T1D2-062,249.35,0,1609830000,128
Q318T1D2-063,249.35,0,1529330000,128
Q318T1D2-064,249.35,0,1529330000,128
Q318T1D2-065,249.35,0,1529330000,128
