,電池編號,V:測試電壓值,I:漏電流值,OM:絕緣電阻值,PF:結果判定,正極隔離膜批號,負極隔離膜批號,正極來料,負極來料
233,Q308T1H1-012,248.535,0.0,333188000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
234,Q308T1H1-013,248.94299999999998,0.0,311599000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
235,Q308T1H1-014,248.94299999999998,0.0,167784000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
236,Q308T1H1-015,248.128,0.0,248463000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
237,Q308T1H1-017,248.94299999999998,0.0,229599000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
238,Q308T1H1-018,246.90599999999998,0.0,302868000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
239,Q308T1H1-019,248.94299999999998,0.0,341192000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
240,Q308T1H1-020,248.94299999999998,0.0,310017000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
241,Q308T1H1-021,248.535,0.0,420506000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
242,Q308T1H1-022,248.94299999999998,0.0,326595000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
243,Q308T1H1-023,248.535,0.0,291739000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
244,Q308T1H1-024,248.535,0.0,414785000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
245,Q308T1H1-025,9.77844,-1.0,-1.0,72.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
246,Q308T1H1-026,248.94299999999998,0.0,240446000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
247,Q308T1H1-027,248.535,0.0,256191000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
248,Q308T1H1-028,249.35,0.0,349562000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
249,Q308T1H1-029,248.94299999999998,0.0,302343000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
250,Q308T1H1-030,248.94299999999998,0.0,306901000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
251,Q308T1H1-031,248.94299999999998,0.0,129119000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
252,Q308T1H1-032,248.94299999999998,0.0,299379000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
253,Q308T1H1-033,248.535,0.0,378717000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
254,Q308T1H1-034,248.535,0.0,284922000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
255,Q308T1H1-035,248.94299999999998,0.0,215047000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
256,Q308T1H1-036,248.94299999999998,0.0,159460000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
257,Q308T1H1-037,248.94299999999998,0.0,280153000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
258,Q308T1H1-038,248.94299999999998,0.0,300854000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
259,Q308T1H1-039,248.128,0.0,222980000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
260,Q308T1H1-040,248.94299999999998,0.0,240446000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
261,Q308T1H1-041,248.94299999999998,0.0,258785000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
262,Q308T1H1-042,249.35,0.0,262546000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
263,Q308T1H1-043,248.535,0.0,352447000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
264,Q308T1H1-044,248.535,0.0,356569000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
265,Q308T1H1-045,248.535,0.0,480105000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
266,Q308T1H1-046,248.535,0.0,544405000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
267,Q308T1H1-047,248.535,0.0,290349000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
268,Q308T1H1-048,248.535,0.0,191139000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
269,Q308T1H1-049,248.94299999999998,0.0,251331000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
270,Q308T1H1-050,248.94299999999998,0.0,384109000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
271,Q308T1H1-051,248.94299999999998,0.0,449069000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
272,Q308T1H1-052,248.535,0.0,249891000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
273,Q308T1H1-053,248.94299999999998,0.0,281444000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
274,Q308T1H1-054,248.535,0.0,241002000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
275,Q308T1H1-055,248.535,0.0,254056000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
276,Q308T1H1-056,248.94299999999998,0.0,427086000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
277,Q308T1H1-057,248.94299999999998,0.0,316442000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
278,Q308T1H1-058,248.535,0.0,208100000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
279,Q308T1H1-059,248.94299999999998,0.0,331920000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
280,Q308T1H1-060,248.94299999999998,0.0,396580000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
281,Q308T1H1-061,248.94299999999998,0.0,252369000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
282,Q308T1H1-062,248.94299999999998,0.0,389002000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
283,Q308T1H1-063,247.72099999999998,0.0,302356000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
284,Q308T1H1-064,248.94299999999998,0.0,218119000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
285,Q308T1H1-065,248.94299999999998,0.0,237639000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
286,Q308T1H1-066,248.128,0.0,227990000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
287,Q308T1H1-067,248.94299999999998,0.0,394022000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
288,Q308T1H1-068,248.535,0.0,388365000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
289,Q308T1H1-069,248.94299999999998,0.0,355078000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
290,Q308T1H1-070,248.535,0.0,237251000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
291,Q308T1H1-071,248.94299999999998,0.0,345047000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
292,Q308T1H1-072,248.94299999999998,0.0,418311000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
293,Q308T1H1-073,248.535,0.0,294557000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
294,Q308T1H1-074,248.94299999999998,0.0,314811000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
295,Q308T1H1-100,248.535,0.0,266259000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
296,Q308T1H1-200,248.535,0.0,290349000.0,128.0,TAF26AD0801,TAF26AD0804,102965,FD06X01
297,Q308T1H2-001,248.94299999999998,0.0,284062000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
298,Q308T1H2-002,248.94299999999998,0.0,253416000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
299,Q308T1H2-003,248.94299999999998,0.0,299379000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
300,Q308T1H2-004,248.94299999999998,0.0,348991000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
301,Q308T1H2-005,248.535,0.0,238177000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
302,Q308T1H2-006,248.94299999999998,0.0,399172000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
303,Q308T1H2-007,248.94299999999998,0.0,339296000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
304,Q308T1H2-008,248.94299999999998,0.0,227038000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
305,Q308T1H2-009,248.128,0.0,294075000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
306,Q308T1H2-010,248.94299999999998,0.0,449069000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
307,Q308T1H2-011,248.94299999999998,0.0,484709000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
308,Q308T1H2-012,248.94299999999998,0.0,331920000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
309,Q308T1H2-013,248.94299999999998,0.0,242355000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
310,Q308T1H2-014,248.94299999999998,0.0,289447000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
311,Q308T1H2-015,248.94299999999998,0.0,232218000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
312,Q308T1H2-016,248.94299999999998,0.0,218901000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
313,Q308T1H2-017,248.94299999999998,0.0,299379000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
314,Q308T1H2-018,248.94299999999998,0.0,379338000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
315,Q308T1H2-019,248.94299999999998,0.0,363532000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
316,Q308T1H2-020,248.94299999999998,0.0,263247000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
317,Q308T1H2-021,248.94299999999998,0.0,256611000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
318,Q308T1H2-022,48.4848,-1.0,-1.0,72.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
319,Q308T1H2-023,248.94299999999998,0.0,335568000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
320,Q308T1H2-024,248.94299999999998,0.0,305367000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
321,Q308T1H2-025,249.35,0.0,205971000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
322,Q308T1H2-026,249.35,0.0,242751000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
323,Q308T1H2-027,248.94299999999998,0.0,374683000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
324,Q308T1H2-028,248.94299999999998,0.0,208441000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
325,Q308T1H2-029,249.35,0.0,399825000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
326,Q308T1H2-030,248.94299999999998,0.0,311599000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
327,Q308T1H2-031,8.55614,-1.0,-1.0,72.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
328,Q308T1H2-032,248.94299999999998,0.0,415465000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
329,Q308T1H2-033,249.35,0.0,284527000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
330,Q308T1H2-034,249.35,0.0,466972000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
331,Q308T1H2-035,248.94299999999998,0.0,207028000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
332,Q308T1H2-036,248.94299999999998,0.0,318090000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
333,Q308T1H2-037,248.94299999999998,0.0,412658000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
334,Q308T1H2-038,248.94299999999998,0.0,264387000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
335,Q308T1H2-039,248.94299999999998,0.0,240446000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
336,Q308T1H2-040,248.94299999999998,0.0,257693000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
337,Q308T1H2-041,248.94299999999998,0.0,152683000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
338,Q308T1H2-042,248.94299999999998,0.0,233997000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
339,Q308T1H2-043,248.94299999999998,0.0,341192000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
340,Q308T1H2-044,248.94299999999998,0.0,313197000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
341,Q308T1H2-045,248.94299999999998,0.0,263247000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
342,Q308T1H2-046,249.35,0.0,459950000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
343,Q308T1H2-047,248.94299999999998,0.0,210598000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
344,Q308T1H2-048,248.94299999999998,0.0,409888000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
345,Q308T1H2-049,248.94299999999998,0.0,357154000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
346,Q308T1H2-050,248.94299999999998,0.0,189082000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
347,Q308T1H2-051,248.94299999999998,0.0,210598000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
348,Q308T1H2-053,250.57299999999998,0.0,334093000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
349,Q308T1H2-054,248.94299999999998,0.0,299379000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
350,Q308T1H2-055,248.94299999999998,0.0,277606000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
351,Q308T1H2-056,248.94299999999998,0.0,321439000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
352,Q308T1H2-058,248.94299999999998,0.0,285389000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
353,Q308T1H2-059,248.94299999999998,0.0,367912000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
354,Q308T1H2-060,249.35,0.0,299869000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
355,Q308T1H2-061,248.94299999999998,0.0,394022000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
356,Q308T1H2-063,248.535,0.0,270993000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
357,Q308T1H2-064,248.94299999999998,0.0,252369000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
358,Q308T1H2-065,248.94299999999998,0.0,199586000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
359,Q308T1H2-066,248.94299999999998,0.0,389002000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
360,Q308T1H2-067,248.94299999999998,0.0,286729000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
361,Q308T1H2-068,248.94299999999998,0.0,331920000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
362,Q308T1H2-069,248.94299999999998,0.0,328351000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
363,Q308T1H2-070,249.35,0.0,296958000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
364,Q308T1H2-071,248.94299999999998,0.0,353025000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
365,Q308T1H2-072,247.72099999999998,0.0,306937000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
366,Q308T1H2-073,248.94299999999998,0.0,313197000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
367,Q308T1H2-200,248.94299999999998,0.0,245274000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
368,Q308T1H2-201,248.94299999999998,0.0,257693000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
369,Q308T1I1-001,249.35,0.0,268304000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
370,Q308T1I1-002,248.94299999999998,0.0,343109000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
371,Q308T1I1-003,248.94299999999998,0.0,404459000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
372,Q308T1I1-004,248.94299999999998,0.0,386540000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
373,Q308T1I1-005,248.94299999999998,0.0,439377000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
374,Q308T1I1-006,248.535,0.0,312684000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
375,Q308T1I1-007,248.94299999999998,0.0,389002000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
376,Q308T1I1-008,248.94299999999998,0.0,260997000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
377,Q308T1I1-009,248.94299999999998,0.0,237639000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
378,Q308T1I1-010,248.94299999999998,0.0,269046000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
379,Q308T1I1-012,248.94299999999998,0.0,182308000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
380,Q308T1I1-013,248.94299999999998,0.0,321439000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
381,Q308T1I1-014,248.94299999999998,0.0,424120000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
382,Q308T1I1-015,248.94299999999998,0.0,473437000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
383,Q308T1I1-016,248.94299999999998,0.0,459198000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
384,Q308T1I1-017,248.94299999999998,0.0,295040000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
385,Q308T1I1-018,248.94299999999998,0.0,289447000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
386,Q308T1I1-019,248.535,0.0,352447000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
387,Q308T1I1-020,248.94299999999998,0.0,350996000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
388,Q308T1I1-021,248.94299999999998,0.0,415465000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
389,Q308T1I1-023,248.94299999999998,0.0,436238000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
390,Q308T1I1-025,248.94299999999998,0.0,391496000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
391,Q308T1I1-026,248.94299999999998,0.0,316442000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
392,Q308T1I1-027,248.94299999999998,0.0,250301000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
393,Q308T1I1-028,248.94299999999998,0.0,370141000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
394,Q308T1I1-029,248.94299999999998,0.0,236718000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
395,Q308T1I1-030,248.94299999999998,0.0,275105000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
396,Q308T1I1-031,248.94299999999998,0.0,282747000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
397,Q308T1I1-032,248.94299999999998,0.0,244293000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
398,Q308T1I1-033,248.94299999999998,0.0,313197000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
399,Q308T1I1-034,248.535,0.0,282284000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
400,Q308T1I1-035,248.94299999999998,0.0,442560000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
401,Q308T1I1-036,249.35,0.0,292695000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
402,Q308T1I1-037,248.94299999999998,0.0,355078000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
403,Q308T1I1-038,248.94299999999998,0.0,326595000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
404,Q308T1I1-039,248.94299999999998,0.0,269046000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
405,Q308T1I1-040,248.94299999999998,0.0,295040000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
406,Q308T1I1-041,248.94299999999998,0.0,347008000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
407,Q308T1I1-042,248.94299999999998,0.0,394022000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
408,Q308T1I1-043,248.94299999999998,0.0,292217000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
409,Q308T1I1-044,248.94299999999998,0.0,401798000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
410,Q308T1I1-045,248.94299999999998,0.0,265536000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
411,Q308T1I1-046,248.94299999999998,0.0,337422000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
412,Q308T1I1-047,249.35,0.0,312109000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
413,Q308T1I1-048,248.535,0.0,499782000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
414,Q308T1I1-049,248.94299999999998,0.0,319756000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
415,Q308T1I1-050,248.94299999999998,0.0,314811000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
416,Q308T1I1-051,248.94299999999998,0.0,277606000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
417,Q308T1I1-052,248.94299999999998,0.0,386540000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
418,Q308T1I1-053,248.94299999999998,0.0,335568000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
419,Q308T1I1-055,248.94299999999998,0.0,357154000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
420,Q308T1I1-056,249.35,0.0,416145000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
421,Q308T1I1-057,248.94299999999998,0.0,350996000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
422,Q308T1I1-058,248.94299999999998,0.0,273871000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
423,Q308T1I1-059,248.94299999999998,0.0,300854000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
424,Q308T1I1-060,248.94299999999998,0.0,241397000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
425,Q308T1I1-061,248.94299999999998,0.0,401798000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
426,Q308T1I1-062,248.94299999999998,0.0,299379000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
427,Q308T1I1-063,248.94299999999998,0.0,258785000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
428,Q308T1I1-064,248.94299999999998,0.0,292217000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
429,Q308T1I1-065,248.94299999999998,0.0,281444000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
430,Q308T1I1-066,248.94299999999998,0.0,286729000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
431,Q308T1I1-067,248.94299999999998,0.0,321439000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
432,Q308T1I1-068,249.35,0.0,370747000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
433,Q308T1I1-069,248.535,0.0,251956000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
434,Q308T1I1-070,248.94299999999998,0.0,295040000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
435,Q308T1I1-071,248.94299999999998,0.0,248266000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
436,Q308T1I1-072,248.94299999999998,0.0,303847000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
437,Q308T1I1-073,248.94299999999998,0.0,254472000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
438,Q308T1I1-074,248.94299999999998,0.0,347008000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
439,Q308T1I1-076,249.35,0.0,481680000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
440,Q308T1I1-077,248.535,0.0,371789000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
441,Q308T1I1-078,248.535,0.0,201899000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
442,Q308T1I1-079,248.94299999999998,0.0,222895000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
443,Q308T1I1-200,248.94299999999998,0.0,359255000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
444,Q308T1I1-201,248.94299999999998,0.0,341192000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
445,Q308T1I1-202,248.94299999999998,0.0,159045000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
446,Q308T1I1-203,248.94299999999998,0.0,187918000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
447,Q308T1I2-001,248.94299999999998,0.0,237639000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
448,Q308T1I2-002,248.94299999999998,0.0,237639000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
449,Q308T1I2-003,248.94299999999998,0.0,353025000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
450,Q308T1I2-004,249.35,0.0,357739000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
451,Q308T1I2-005,248.94299999999998,0.0,265536000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
452,Q308T1I2-006,248.94299999999998,0.0,208441000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
453,Q308T1I2-007,248.94299999999998,0.0,199586000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
454,Q308T1I2-008,248.128,0.0,378096000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
455,Q308T1I2-009,248.94299999999998,0.0,197648000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
456,Q308T1I2-010,248.94299999999998,0.0,169178000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
457,Q308T1I2-011,248.94299999999998,0.0,250301000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
458,Q308T1I2-012,248.94299999999998,0.0,302343000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
459,Q308T1I2-013,248.94299999999998,0.0,296472000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
460,Q308T1I2-015,248.94299999999998,0.0,225363000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
461,Q308T1I2-016,248.94299999999998,0.0,576164000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
462,Q308T1I2-017,248.94299999999998,0.0,222895000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
463,Q308T1I2-018,248.94299999999998,0.0,302343000.0,128.0,TAF37AD0202,TAF36AD1302,102965,FD06X01
